-0.8080;1.5600;-0.4200;24;234;110;0;
-0.7520;1.5630;-0.4500;53;172;93;50;
-0.8340;1.5970;-0.4510;74;249;249;247;
-0.8320;1.5280;-0.4490;75;246;245;241;
-0.7840;1.5880;-0.3920;25;244;191;0;
-0.8370;1.5720;-0.4500;78;249;249;251;
-0.7940;1.5500;-0.4500;81;246;188;138;
-0.7980;1.6150;-0.4490;38;247;247;239;
-0.8020;1.5440;-0.4210;23;243;141;0;
-0.7520;1.5770;-0.4490;54;212;95;41;
-0.7420;1.5830;-0.4120;30;225;107;0;
-0.7630;1.5360;-0.4030;13;249;144;0;
-0.8020;1.6020;-0.4500;50;236;238;224;
-0.7830;1.5570;-0.3840;23;253;223;109;
-0.7500;1.5650;-0.3970;38;250;164;0;
-0.7710;1.5940;-0.4500;75;171;92;26;
-0.7900;1.5220;-0.4490;74;245;238;230;
-0.7500;1.5900;-0.4210;27;215;102;0;
-0.7410;1.5700;-0.4110;44;246;115;1;
-0.7850;1.5530;-0.4470;39;130;73;43;
-0.7940;1.6090;-0.4490;30;249;249;249;
-0.7870;1.5410;-0.3950;37;245;192;0;
-0.7670;1.5790;-0.4500;59;116;41;0;
-0.8030;1.5810;-0.4120;34;246;132;0;
-0.7610;1.5390;-0.3940;19;234;172;61;
-0.7530;1.6050;-0.4510;72;248;250;249;
-0.7750;1.5540;-0.3840;27;247;217;7;
-0.8050;1.5680;-0.4490;82;244;209;189;
-0.7900;1.5920;-0.4060;77;235;110;0;
-0.7560;1.5180;-0.4510;71;242;236;222;
-0.8180;1.5930;-0.4490;48;239;239;241;
-0.7990;1.5670;-0.4010;64;247;173;0;
-0.7870;1.5550;-0.4500;77;151;59;0;
-0.7730;1.6040;-0.4080;35;234;124;0;
-0.7600;1.5380;-0.4310;30;244;133;0;
-0.7820;1.5820;-0.3850;25;241;230;0;
-0.7470;1.5790;-0.4500;55;226;156;130;
-0.8170;1.5420;-0.4500;75;245;247;246;
-0.7430;1.6110;-0.4490;54;239;240;232;
-0.7780;1.5520;-0.3850;24;243;205;0;
-0.7300;1.5710;-0.4490;51;241;243;240;
-0.7560;1.5900;-0.4340;24;220;108;0;
-0.7320;1.5240;-0.4510;73;241;233;214;
-0.7840;1.5950;-0.3940;13;238;158;7;
-0.8020;1.5640;-0.4470;27;216;109;5;
-0.7480;1.5580;-0.4490;50;220;143;127;
-0.7720;1.6010;-0.4060;40;244;137;0;
-0.7640;1.5350;-0.4110;52;249;156;1;
-0.8210;1.5840;-0.4490;32;253;212;158;
-0.7840;1.5760;-0.3850;12;126;76;77;
-0.8030;1.5450;-0.4250;22;243;149;0;
-0.8370;1.6170;-0.4490;52;121;44;14;
-0.7990;1.5490;-0.4490;80;244;212;173;
-0.7540;1.5730;-0.3920;32;247;183;0;
-0.8030;1.5870;-0.4490;56;247;205;180;
-0.7900;1.5300;-0.4500;50;237;193;166;
-0.7930;1.5980;-0.4150;68;231;116;1;
-0.7650;1.5620;-0.4490;41;159;51;4;
-0.8030;1.5610;-0.4070;64;245;155;0;
-0.7830;1.5980;-0.4020;18;248;151;0;
-0.8240;1.5310;-0.4490;74;245;246;241;
-0.7740;1.5870;-0.3890;30;239;161;0;
-0.7610;1.5740;-0.4450;51;206;97;6;
-0.8350;1.5480;-0.4510;77;247;248;250;
-0.7470;1.6190;-0.4490;53;246;247;242;
-0.7760;1.5460;-0.3900;28;244;202;0;
-0.8060;1.5760;-0.4060;38;239;114;0;
-0.7880;1.5850;-0.3890;45;245;174;8;
-0.7750;1.5340;-0.4510;78;239;200;167;
-0.7770;1.6000;-0.4240;22;216;122;0;
-0.7480;1.5590;-0.3960;39;248;160;0;
-0.7970;1.5640;-0.4490;54;147;56;3;
-0.7610;1.5960;-0.4040;24;228;123;0;
-0.7530;1.5260;-0.4490;39;245;247;244;
-0.8020;1.5890;-0.4500;75;245;247;242;
-0.7600;1.5710;-0.3840;18;245;245;9;
-0.7440;1.5510;-0.4190;28;247;116;0;
-0.7430;1.6120;-0.4500;70;248;248;248;
-0.7940;1.5430;-0.4070;27;244;174;0;
-0.8310;1.5780;-0.4490;77;247;247;249;
-0.7880;1.5820;-0.4400;38;196;93;1;
-0.8160;1.5380;-0.4490;51;242;239;234;
-0.7850;1.6030;-0.4490;76;247;249;244;
-0.7870;1.5560;-0.3850;31;241;244;67;
-0.7410;1.5670;-0.4010;57;247;140;0;
-0.7940;1.5930;-0.4060;73;233;108;0;
-0.7650;1.5190;-0.4490;46;242;239;208;
-0.7400;1.5910;-0.4490;53;246;239;211;
-0.7570;1.5690;-0.4500;43;132;56;0;
-0.7440;1.5540;-0.4070;31;247;130;1;
-0.8050;1.6060;-0.4490;54;246;240;228;
-0.7830;1.5400;-0.4520;77;244;202;164;
-0.7880;1.5810;-0.3880;31;245;226;0;
-0.8020;1.5800;-0.4210;30;243;136;0;
-0.7510;1.5410;-0.4070;24;251;145;0;
-0.7790;1.6080;-0.4500;74;247;247;245;
-0.7660;1.5530;-0.4480;32;194;97;0;
-0.7920;1.5690;-0.3910;46;244;242;45;
-0.7640;1.5910;-0.3900;26;249;156;1;
-0.7390;1.5210;-0.4520;78;242;233;216;
-0.8370;1.5940;-0.4500;74;249;249;249;
-0.8040;1.5660;-0.4080;67;247;149;0;
-0.7700;1.5570;-0.3830;14;239;242;13;
-0.7770;1.6020;-0.4160;48;225;121;0;
-0.7830;1.5370;-0.4060;41;245;157;0;
-0.7840;1.5830;-0.3890;17;242;150;5;
-0.7530;1.5780;-0.3900;31;245;184;0;
-0.7550;1.5440;-0.4000;47;250;185;0;
-0.8190;1.6140;-0.4490;75;248;248;248;
-0.8070;1.5500;-0.4120;34;245;146;0;
-0.7660;1.5720;-0.3850;25;251;221;27;
-0.7840;1.5880;-0.4390;35;202;94;3;
-0.7330;1.5270;-0.4500;52;243;247;248;
-0.7820;1.5960;-0.4000;28;240;122;0;
-0.7930;1.5630;-0.3920;44;242;225;11;
-0.7990;1.5600;-0.3950;25;242;159;1;
-0.8140;1.6000;-0.4490;75;248;248;246;
-0.7690;1.5330;-0.4150;26;244;139;0;
-0.7990;1.5850;-0.4310;17;226;175;84;
-0.7900;1.5750;-0.4450;43;209;112;9;
-0.7710;1.5460;-0.3890;15;251;168;14;
-0.8180;1.6200;-0.4490;52;242;247;243;
-0.8200;1.5470;-0.4480;50;244;239;233;
-0.8300;1.5740;-0.4490;35;250;248;235;
-0.7480;1.5860;-0.4030;41;241;138;0;
-0.8130;1.5330;-0.4500;73;244;246;241;
-0.7710;1.5990;-0.3980;34;239;125;0;
-0.7430;1.5600;-0.3990;27;247;166;0;
-0.7300;1.5620;-0.4490;54;246;248;245;
-0.7630;1.5970;-0.4510;77;223;157;135;
-0.8050;1.5290;-0.4500;42;249;237;221;
-0.7980;1.5880;-0.4290;35;234;118;0;
-0.8150;1.5720;-0.4500;45;237;238;224;
-0.7670;1.5490;-0.3880;22;252;178;0;
-0.7770;1.6160;-0.4490;74;248;249;244;
-0.8000;1.5440;-0.4290;19;243;147;0;
-0.8190;1.5770;-0.4500;46;234;237;242;
-0.7840;1.5840;-0.4420;38;157;62;0;
-0.7910;1.5360;-0.4260;16;240;159;5;
-0.7780;1.6010;-0.4080;28;235;126;0;
-0.8080;1.5580;-0.4230;24;237;107;0;
-0.8270;1.5650;-0.4500;75;247;248;250;
-0.7500;1.5950;-0.4190;21;248;124;2;
-0.7600;1.5230;-0.4490;48;238;243;249;
-0.7780;1.5900;-0.3930;44;243;159;1;
-0.7450;1.5700;-0.3990;41;245;143;0;
-0.8020;1.5520;-0.4050;38;249;156;0;
-0.7860;1.6100;-0.4500;74;246;246;244;
-0.7900;1.5410;-0.4010;24;244;203;0;
-0.7310;1.5790;-0.4490;51;243;244;248;
-0.7920;1.5810;-0.4480;53;124;59;17;
-0.7980;1.5390;-0.4500;74;247;242;222;
-0.7500;1.6050;-0.4500;52;233;226;197;
-0.7900;1.5550;-0.4500;82;150;70;0;
-0.8010;1.5680;-0.4390;25;239;121;0;
-0.7940;1.5920;-0.4290;16;242;163;34;
-0.7830;1.5180;-0.4490;75;246;239;229;
-0.7650;1.5930;-0.4490;56;181;66;19;
-0.8070;1.5670;-0.4310;24;235;105;0;
-0.7920;1.5550;-0.4490;39;162;75;0;
-0.8250;1.6040;-0.4500;74;247;247;247;
-0.7680;1.5380;-0.3980;13;248;155;0;
-0.8180;1.5820;-0.4500;75;249;249;249;
-0.7660;1.5790;-0.4460;52;180;74;0;
-0.7970;1.5420;-0.4090;25;244;162;0;
-0.7980;1.6110;-0.4490;73;248;249;244;
-0.8030;1.5520;-0.4320;24;242;143;0;
-0.7490;1.5700;-0.3910;23;250;181;2;
-0.7760;1.5900;-0.3930;32;244;138;0;
-0.8130;1.5240;-0.4480;50;242;241;236;
-0.7570;1.5950;-0.4240;28;221;109;0;
-0.7430;1.5650;-0.4060;55;250;131;3;
-0.7530;1.5580;-0.4500;62;163;79;51;
-0.8250;1.6010;-0.4490;73;249;249;247;
-0.7460;1.5350;-0.4500;41;247;247;245;
-0.7530;1.5840;-0.3950;36;244;157;0;
-0.8100;1.5760;-0.4180;32;236;110;0;
-0.7880;1.5450;-0.3950;27;247;233;10;
-0.7520;1.6170;-0.4500;70;248;248;248;
-0.7450;1.5490;-0.4180;33;237;118;0;
-0.8060;1.5730;-0.4220;30;244;142;0;
-0.7950;1.5870;-0.4020;30;244;148;0;
-0.7550;1.5300;-0.4500;73;242;244;241;
-0.7650;1.5980;-0.4020;37;244;131;1;
-0.7600;1.5620;-0.3840;27;249;200;1;
-0.7960;1.5610;-0.3960;50;245;190;1;
-0.7820;1.5980;-0.4030;28;234;113;0;
-0.7660;1.5320;-0.4500;73;240;219;190;
-0.8020;1.5870;-0.4200;50;230;108;0;
-0.7920;1.5740;-0.4440;43;191;92;0;
-0.8110;1.5480;-0.4490;51;246;224;210;
-0.7680;1.6190;-0.4500;55;240;237;202;
-0.7450;1.5460;-0.4120;27;246;136;0;
-0.8260;1.5760;-0.4500;77;249;249;251;
-0.8220;1.5850;-0.4490;76;249;249;251;
-0.7600;1.5340;-0.4110;18;242;141;11;
-0.7600;1.6000;-0.4190;36;219;111;2;
-0.7410;1.5590;-0.4170;23;234;131;0;
-0.7520;1.5640;-0.4500;53;164;79;40;
-0.7690;1.5960;-0.3990;34;239;121;0;
-0.7330;1.5260;-0.4510;72;242;230;214;
-0.8290;1.5890;-0.4500;75;249;249;251;
-0.7990;1.5710;-0.3980;50;246;177;0;
-0.7980;1.5510;-0.3990;40;247;169;0;
-0.7470;1.6130;-0.4500;52;239;240;224;
-0.7740;1.5430;-0.3930;14;248;161;6;
-0.7970;1.5780;-0.4000;45;249;180;1;
-0.7860;1.5830;-0.3880;15;216;120;34;
-0.7640;1.5370;-0.4480;45;232;136;49;
-0.7330;1.6030;-0.4510;52;242;242;242;
-0.7490;1.5560;-0.4020;35;249;163;0;
-0.8100;1.5660;-0.4490;42;244;221;177;
-0.7690;1.5930;-0.4500;76;173;85;21;
-0.8030;1.5200;-0.4490;51;245;240;237;
-0.8310;1.5910;-0.4480;37;245;255;247;
-0.7340;1.5690;-0.4500;54;243;244;248;
-0.7560;1.5540;-0.4510;59;193;104;86;
-0.7450;1.6070;-0.4490;70;243;247;246;
-0.7890;1.5400;-0.4320;25;235;131;0;
-0.7610;1.5800;-0.3880;31;248;197;20;
-0.7770;1.5800;-0.3860;26;248;248;14;
-0.7900;1.5400;-0.3960;19;240;201;0;
-0.8140;1.6080;-0.4500;48;250;249;255;
-0.8040;1.5530;-0.4120;47;239;143;0;
-0.7300;1.5690;-0.4490;51;242;242;242;
-0.7950;1.5910;-0.4300;35;235;123;0;
-0.8230;1.5210;-0.4480;52;242;241;236;
-0.7710;1.5940;-0.3930;37;242;139;0;
-0.7640;1.5660;-0.3830;19;255;223;16;
-0.8170;1.5570;-0.4490;76;244;248;247;
-0.7740;1.6020;-0.4040;41;245;140;0;
-0.7590;1.5370;-0.4080;17;253;142;1;
-0.7910;1.5830;-0.3940;36;245;192;0;
-0.7340;1.5780;-0.4490;53;237;242;246;
-0.7650;1.5430;-0.4370;26;236;129;0;
-0.7360;1.6140;-0.4490;68;247;247;247;
-0.8040;1.5500;-0.4120;37;241;147;0;
-0.7640;1.5720;-0.3830;21;247;214;0;
-0.7890;1.5890;-0.4500;55;138;71;19;
-0.7290;1.5270;-0.4510;72;243;227;211;
-0.7910;1.5960;-0.4190;21;242;150;3;
-0.7960;1.5630;-0.3920;26;242;163;0;
-0.8060;1.5590;-0.4250;30;246;132;0;
-0.7710;1.6000;-0.4070;38;239;127;1;
-0.7660;1.5340;-0.4200;40;245;131;0;
-0.7880;1.5850;-0.4490;65;130;56;21;
-0.7280;1.5750;-0.4510;51;243;243;243;
-0.7790;1.5460;-0.4500;72;246;165;60;
-0.7970;1.6200;-0.4490;74;248;248;248;
-0.7670;1.5470;-0.3900;21;253;174;0;
-0.8070;1.5740;-0.4180;34;245;135;0;
-0.8000;1.5860;-0.4490;77;250;218;195;
-0.7720;1.5320;-0.4250;34;245;133;0;
-0.7740;1.5990;-0.4500;57;223;175;126;
-0.7680;1.5610;-0.3820;18;170;106;0;
-0.8020;1.5620;-0.4070;36;246;146;0;
-0.7430;1.5970;-0.4510;54;245;242;237;
-0.8080;1.5290;-0.4480;52;244;239;235;
-0.7760;1.5880;-0.3880;18;251;183;10;
-0.8070;1.5730;-0.4260;27;237;111;0;
-0.7860;1.5490;-0.3920;29;242;226;16;
-0.8220;1.6160;-0.4490;49;239;239;239;
-0.7500;1.5450;-0.4110;41;241;138;0;
-0.8030;1.5770;-0.4330;23;248;155;2;
-0.7790;1.5840;-0.3860;21;248;165;0;
-0.8130;1.5360;-0.4500;74;244;246;243;
-0.7500;1.6010;-0.4490;52;244;236;217;
-0.7970;1.5580;-0.3920;34;248;189;0;
-0.7400;1.5650;-0.4120;22;235;131;0;
-0.7850;1.5950;-0.4020;23;244;156;0;
-0.8260;1.5230;-0.4500;75;246;245;241;
-0.7900;1.5900;-0.4010;28;245;155;0;
-0.7580;1.5700;-0.4440;49;212;101;0;
-0.7460;1.5520;-0.3990;35;253;156;0;
-0.7590;1.6100;-0.4510;50;237;236;208;
-0.7520;1.5420;-0.4120;23;251;140;0;
-0.7560;1.5790;-0.3900;33;243;181;0;
-0.8040;1.5810;-0.4260;24;246;141;0;
-0.7900;1.5390;-0.4040;19;241;174;0;
-0.7910;1.6050;-0.4490;54;241;229;205;
-0.7390;1.5550;-0.4140;32;251;129;4;
-0.7740;1.5680;-0.3810;20;247;248;33;
-0.7490;1.5920;-0.4110;40;238;119;0;
-0.7630;1.5170;-0.4510;73;244;237;227;
-0.7820;1.5920;-0.4490;59;137;66;2;
-0.7900;1.5670;-0.4500;81;114;43;0;
-0.7420;1.5550;-0.4190;28;246;124;0;
-0.7510;1.6040;-0.4510;53;234;227;198;
-0.7650;1.5390;-0.4510;75;247;203;154;
-0.7840;1.5820;-0.3860;27;249;233;0;
-0.7730;1.5790;-0.3830;19;247;228;4;
-0.8260;1.5420;-0.4500;53;243;242;238;
-0.7910;1.6100;-0.4490;50;237;239;225;
-0.7920;1.5520;-0.3920;34;243;216;5;
-0.7490;1.5700;-0.3900;31;251;176;5;
-0.7700;1.5900;-0.4510;75;158;81;1;
-0.8150;1.5230;-0.4500;75;245;244;239;
-0.7550;1.5950;-0.4070;64;237;116;3;
-0.7490;1.5650;-0.3910;24;253;179;4;
-0.7500;1.5580;-0.3980;39;251;157;0;
-0.7840;1.6010;-0.4070;22;234;126;0;
-0.7840;1.5350;-0.4080;39;246;153;0;
-0.7460;1.5840;-0.4290;19;230;117;0;
-0.7860;1.5770;-0.4490;78;122;42;0;
-0.7860;1.5450;-0.4490;46;170;90;41;
-0.7840;1.6170;-0.4500;76;248;249;243;
-0.7370;1.5490;-0.4490;52;240;243;226;
-0.7670;1.5730;-0.3820;17;242;205;29;
-0.8190;1.5870;-0.4480;46;238;237;242;
-0.7940;1.5300;-0.4500;73;244;243;238;
-0.7840;1.5970;-0.3980;60;245;133;0;
-0.7660;1.5620;-0.3820;16;248;243;17;
-0.7550;1.5610;-0.3890;31;248;184;0;
-0.7900;1.5980;-0.4490;72;243;248;241;
-0.7420;1.5320;-0.4490;58;241;219;120;
-0.7870;1.5860;-0.3910;16;233;140;11;
-0.7740;1.5740;-0.3830;19;251;191;0;
-0.7940;1.5480;-0.3990;31;245;195;0;
-0.8220;1.6200;-0.4480;54;244;246;243;
-0.7810;1.5460;-0.3870;12;245;242;111;
-0.8010;1.5750;-0.3970;47;246;180;0;
-0.7920;1.5850;-0.3970;37;247;188;0;
-0.8040;1.5340;-0.4500;74;244;246;243;
-0.7730;1.6000;-0.4480;56;231;163;126;
-0.8140;1.5590;-0.4480;51;244;227;207;
-0.8090;1.5640;-0.4160;26;235;109;0;
-0.7940;1.5960;-0.4500;49;232;206;181;
-0.8260;1.5260;-0.4490;47;249;248;253;
-0.7780;1.5890;-0.3920;21;244;191;0;
-0.7500;1.5710;-0.3890;22;249;196;4;
-0.7980;1.5510;-0.3990;20;237;182;66;
-0.8050;1.6130;-0.4480;74;248;248;248;
-0.7950;1.5430;-0.4060;27;243;173;0;
-0.7940;1.5780;-0.4490;52;124;57;14;
-0.8020;1.5830;-0.4140;21;237;129;20;
-0.7910;1.5370;-0.4490;73;245;210;172;
-0.7820;1.6030;-0.4130;51;223;119;0;
-0.7560;1.5560;-0.3920;34;250;181;0;
-0.8040;1.5660;-0.4070;33;244;150;2;
-0.7560;1.5940;-0.4500;51;243;195;159;
-0.7780;1.5200;-0.4490;72;245;238;228;
-0.7990;1.5910;-0.4490;50;229;194;156;
-0.8210;1.5690;-0.4510;79;249;249;251;
-0.7480;1.5540;-0.3990;35;245;152;0;
-0.8060;1.6070;-0.4510;74;248;248;248;
-0.7880;1.5400;-0.4350;27;203;106;1;
-0.7350;1.5800;-0.4480;55;245;247;244;
-0.7900;1.5800;-0.3910;15;198;105;28;
-0.7970;1.5400;-0.4080;23;245;170;1;
-0.7470;1.6070;-0.4500;52;240;241;223;
-0.8250;1.5540;-0.4500;45;231;239;241;
-0.8060;1.5690;-0.4040;29;242;131;0;
-0.7570;1.5910;-0.3970;48;235;133;0;
-0.7790;1.5200;-0.4500;51;242;240;243;
-0.8260;1.5940;-0.4500;74;249;249;251;
-0.7920;1.5660;-0.3930;45;244;224;15;
-0.7610;1.5560;-0.4500;52;180;80;4;
-0.8140;1.6030;-0.4500;48;240;240;240;
-0.7300;1.5370;-0.4500;52;240;244;243;
-0.7470;1.5830;-0.4270;20;225;110;1;
-0.7640;1.5780;-0.3830;25;230;190;32;
-0.7580;1.5430;-0.3990;24;248;165;0;
-0.7580;1.6130;-0.4510;72;248;248;248;
-0.7470;1.5510;-0.4500;49;238;189;156;
-0.8260;1.5710;-0.4500;79;249;249;251;
-0.7520;1.5890;-0.4040;46;242;130;2;
-0.8070;1.5260;-0.4510;75;244;243;238;
-0.7750;1.5960;-0.3980;42;246;139;1;
-0.7400;1.5640;-0.4140;15;242;119;0;
-0.8060;1.5590;-0.4190;36;247;133;0;
-0.7720;1.6000;-0.4030;34;239;127;0;
-0.7790;1.5340;-0.4180;30;246;139;0;
-0.8020;1.5850;-0.4060;33;244;139;0;
-0.7970;1.5750;-0.4500;52;135;66;24;
-0.8270;1.5460;-0.4490;77;245;249;250;
-0.7780;1.6190;-0.4480;54;243;228;205;
-0.7870;1.5480;-0.3930;28;243;224;8;
-0.8040;1.5740;-0.4060;61;246;146;0;
-0.7990;1.5860;-0.4060;30;246;139;0;
-0.7720;1.5320;-0.4260;31;245;135;0;
-0.7720;1.5980;-0.3980;34;241;128;0;
-0.7950;1.5610;-0.3950;37;248;182;0;
-0.7410;1.5620;-0.4510;53;239;218;197;
-0.7750;1.5970;-0.4000;16;241;181;57;
-0.7430;1.5300;-0.4490;57;245;245;247;
-0.8380;1.5870;-0.4500;77;249;249;249;
-0.7840;1.5730;-0.3860;36;247;249;88;
-0.7620;1.5490;-0.4390;25;245;124;0;
-0.8340;1.6170;-0.4480;51;201;156;123;
-0.7540;1.5450;-0.3990;44;250;185;0;
-0.8130;1.5770;-0.4490;72;248;248;246;
-0.8050;1.5840;-0.4490;48;238;204;169;
-0.8140;1.5350;-0.4490;47;255;248;242;
-0.7940;1.6010;-0.4490;56;245;225;201;
-0.7560;1.5580;-0.3880;31;247;186;0;
-0.8030;1.5650;-0.4090;66;245;150;0;
-0.7270;1.5950;-0.4490;50;251;252;244;
-0.7660;1.5230;-0.4490;48;248;237;233;
-0.8180;1.5900;-0.4500;75;249;249;251;
-0.7410;1.5700;-0.4100;42;244;114;0;
-0.7620;1.5520;-0.3870;34;247;224;6;
-0.7700;1.6100;-0.4490;55;233;238;208;
-0.7940;1.5420;-0.4030;19;239;161;1;
-0.7430;1.5790;-0.4040;34;241;129;0;
-0.7690;1.5820;-0.4460;58;162;63;4;
